longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,year,month,avg_temp,date_time_sin,date_time_cos,date,time_of_day,time_sin,time_cos
74.4,32,1.11e-16,13.892902,67.301155,455.21524,6.811449,41.617706,66.24317,1279.2218,2025-01-24 18:00:00,2023,9,28.55,-1.0,-1.8369701987210292e-16,2023-09-30,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,12.144478,54.76631,444.59027,4.7996764,36.59103,57.855167,1280.6581,2025-01-24 21:00:00,2023,9,28.55,-0.7071067811865477,0.7071067811865474,2023-09-30,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.21922703,2.308628,171.84349,274.10867,9.905112,33.146526,57.118183,1274.6333,2025-01-24 09:00:00,2023,10,27.75,0.7071067811865476,-0.7071067811865475,2023-10-01,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,28.694866,38.38848,720.5952,5.92662,46.35377,71.07239,1289.1462,2025-01-24 21:00:00,2023,10,27.75,-0.7071067811865477,0.7071067811865474,2023-10-01,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,15.050652,44.112877,481.96954,4.5928607,38.267128,61.43263,1282.2723,2025-01-24 00:00:00,2023,10,27.75,0.0,1.0,2023-10-01,00:00:00,0.0,1.0
74.4,32,2.650187,13.768333,58.75501,586.1179,5.2677555,45.138184,71.64754,1286.1722,2025-01-24 03:00:00,2023,10,27.75,0.7071067811865476,0.7071067811865475,2023-10-01,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.42167246,3.9666681,163.8612,380.66238,8.409859,41.4876,68.37256,1278.146,2025-01-24 06:00:00,2023,10,27.75,1.0,-1.6081226496766366e-16,2023-10-01,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.279055,9.777748,129.23245,349.62836,8.118685,35.921253,55.99149,1282.5946,2025-01-24 12:00:00,2023,10,27.75,-3.216245299353273e-16,-1.0,2023-10-01,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,30.3067,66.2182,670.26013,8.552766,50.113056,76.213524,1288.2888,2025-01-24 15:00:00,2023,10,27.75,-0.7071067811865475,-0.7071067811865477,2023-10-01,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,27.729307,50.599392,698.5504,6.2072415,44.64619,67.48292,1286.9058,2025-01-24 18:00:00,2023,10,27.75,-1.0,-1.8369701987210292e-16,2023-10-01,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.2177865,2.32023,172.30966,277.12695,9.007401,27.936333,43.276794,1273.7632,2025-01-24 09:00:00,2023,10,28.4,0.7071067811865476,-0.7071067811865475,2023-10-02,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.000853007,32.910442,18.531298,806.5234,6.2907095,51.445625,78.08443,1290.5486,2025-01-24 00:00:00,2023,10,28.4,0.0,1.0,2023-10-02,00:00:00,0.0,1.0
74.4,32,3.6840656,21.528057,68.75037,884.56696,7.628368,61.230347,92.61103,1287.3092,2025-01-24 03:00:00,2023,10,28.4,0.7071067811865476,0.7071067811865475,2023-10-02,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.4560974,4.797682,183.87955,456.7207,11.622109,45.06995,69.149704,1277.4152,2025-01-24 06:00:00,2023,10,28.4,1.0,-1.6081226496766366e-16,2023-10-02,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.10774866,56.975834,12.327354,1185.5852,8.370884,73.07195,113.93385,1290.2034,2025-01-24 21:00:00,2023,10,28.4,-0.7071067811865477,0.7071067811865474,2023-10-02,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.27602595,10.919559,125.46958,362.8503,6.919462,43.23159,69.69502,1283.8812,2025-01-24 12:00:00,2023,10,28.4,-3.216245299353273e-16,-1.0,2023-10-02,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,35.575558,69.43815,720.78094,10.16366,63.30771,101.24359,1289.3745,2025-01-24 15:00:00,2023,10,28.4,-0.7071067811865475,-0.7071067811865477,2023-10-02,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,5.4164524,64.759865,31.004595,1237.9012,11.50006,75.92455,121.32887,1289.1056,2025-01-24 18:00:00,2023,10,28.4,-1.0,-1.8369701987210292e-16,2023-10-02,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.40466458,4.295082,178.49089,492.98532,11.322217,61.27296,106.30593,1278.7488,2025-01-24 06:00:00,2023,10,28.2,1.0,-1.6081226496766366e-16,2023-10-03,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,3.48e-05,29.678068,20.845491,831.88495,6.8140373,57.98822,91.29412,1290.2812,2025-01-24 00:00:00,2023,10,28.2,0.0,1.0,2023-10-03,00:00:00,0.0,1.0
74.4,32,3.9212537,22.345318,56.743042,989.32623,6.3824387,74.39429,117.78705,1288.8812,2025-01-24 03:00:00,2023,10,28.2,0.7071067811865476,0.7071067811865475,2023-10-03,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.21292959,2.2445903,166.61409,319.15408,9.384723,43.65197,80.500984,1275.3861,2025-01-24 09:00:00,2023,10,28.2,0.7071067811865476,-0.7071067811865475,2023-10-03,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.2448303,8.90694,114.6716,387.7711,6.6033273,46.7973,79.210815,1282.1528,2025-01-24 12:00:00,2023,10,28.2,-3.216245299353273e-16,-1.0,2023-10-03,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,17.746124,81.361435,566.8945,6.9434733,55.342823,92.4946,1284.9554,2025-01-24 15:00:00,2023,10,28.2,-0.7071067811865475,-0.7071067811865477,2023-10-03,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,18.701061,64.113594,679.3911,6.378191,61.060993,101.220474,1286.7325,2025-01-24 18:00:00,2023,10,28.2,-1.0,-1.8369701987210292e-16,2023-10-03,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,19.762867,44.356983,725.3729,5.8941708,62.1525,103.34067,1289.5009,2025-01-24 21:00:00,2023,10,28.2,-0.7071067811865477,0.7071067811865474,2023-10-03,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.22212116,2.4406233,174.02931,339.49747,8.952808,44.191177,75.57152,1276.7135,2025-01-24 09:00:00,2023,10,27.7,0.7071067811865476,-0.7071067811865475,2023-10-04,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,26.510813,26.483547,781.7566,6.1167655,65.89563,110.12294,1290.4387,2025-01-24 00:00:00,2023,10,27.7,0.0,1.0,2023-10-04,00:00:00,0.0,1.0
74.4,32,3.5641224,20.096996,60.828682,915.7915,7.3453093,78.206635,129.6272,1288.4054,2025-01-24 03:00:00,2023,10,27.7,0.7071067811865476,0.7071067811865475,2023-10-04,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.4418574,4.8713636,186.02652,569.2242,11.536252,64.66375,108.439766,1281.0293,2025-01-24 06:00:00,2023,10,27.7,1.0,-1.6081226496766366e-16,2023-10-04,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.24563107,10.002915,125.6933,419.51675,7.797246,54.057644,90.335144,1283.7852,2025-01-24 12:00:00,2023,10,27.7,-3.216245299353273e-16,-1.0,2023-10-04,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,19.362259,85.13677,615.2697,8.309815,64.500244,107.62758,1286.375,2025-01-24 15:00:00,2023,10,27.7,-0.7071067811865475,-0.7071067811865477,2023-10-04,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,14.816166,83.94338,641.5153,7.692796,67.53125,113.334435,1285.9705,2025-01-24 18:00:00,2023,10,27.7,-1.0,-1.8369701987210292e-16,2023-10-04,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,11.963129,70.11604,639.8887,7.566795,68.01806,114.90157,1287.7483,2025-01-24 21:00:00,2023,10,27.7,-0.7071067811865477,0.7071067811865474,2023-10-04,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.41344705,4.562959,188.76962,547.9023,11.542452,69.5342,125.00188,1280.6396,2025-01-24 06:00:00,2023,10,27.85,1.0,-1.6081226496766366e-16,2023-10-05,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,26.668278,47.910385,884.66254,8.244082,78.788284,130.61961,1289.8473,2025-01-24 21:00:00,2023,10,27.85,-0.7071067811865477,0.7071067811865474,2023-10-05,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,15.385979,50.704098,715.59973,7.4855623,69.143524,117.84999,1289.2347,2025-01-24 00:00:00,2023,10,27.85,0.0,1.0,2023-10-05,00:00:00,0.0,1.0
74.4,32,2.4535775,15.836356,68.69484,834.0884,8.09675,78.18961,135.558,1288.0901,2025-01-24 03:00:00,2023,10,27.85,0.7071067811865476,0.7071067811865475,2023-10-05,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.21738611,2.613198,189.57689,367.63077,11.326868,51.139767,93.92097,1276.5629,2025-01-24 09:00:00,2023,10,27.85,0.7071067811865476,-0.7071067811865475,2023-10-05,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.23638727,11.008962,140.12497,438.46652,9.770871,56.686604,96.284874,1284.028,2025-01-24 12:00:00,2023,10,27.85,-3.216245299353273e-16,-1.0,2023-10-05,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,29.894407,75.04261,764.98987,9.761947,68.66407,113.89678,1288.3074,2025-01-24 15:00:00,2023,10,27.85,-0.7071067811865475,-0.7071067811865477,2023-10-05,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,29.17018,63.922623,859.3671,8.787221,73.41637,122.033005,1288.2869,2025-01-24 18:00:00,2023,10,27.85,-1.0,-1.8369701987210292e-16,2023-10-05,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.26208192,4.123473,247.4701,500.41473,19.086143,73.17752,126.93518,1277.5109,2025-01-24 09:00:00,2023,10,28.7,0.7071067811865476,-0.7071067811865475,2023-10-06,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,29.00483,27.007523,935.27466,7.6862974,80.738846,133.21664,1290.4707,2025-01-24 00:00:00,2023,10,28.7,0.0,1.0,2023-10-06,00:00:00,0.0,1.0
74.4,32,3.839696,24.384623,64.43899,1131.1414,8.013654,94.32122,151.5753,1289.2712,2025-01-24 03:00:00,2023,10,28.7,0.7071067811865476,0.7071067811865475,2023-10-06,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.47871947,5.999498,210.01355,687.3078,13.976965,86.131905,145.23979,1281.4182,2025-01-24 06:00:00,2023,10,28.7,1.0,-1.6081226496766366e-16,2023-10-06,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.22202542,14.610056,187.89453,573.97424,17.845884,81.3888,135.6914,1284.4962,2025-01-24 12:00:00,2023,10,28.7,-3.216245299353273e-16,-1.0,2023-10-06,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,37.688656,115.83225,984.6905,20.411924,103.57543,171.90903,1289.4635,2025-01-24 15:00:00,2023,10,28.7,-0.7071067811865475,-0.7071067811865477,2023-10-06,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,26.13595,76.8862,1051.22,15.219586,101.11268,161.24957,1288.4296,2025-01-24 18:00:00,2023,10,28.7,-1.0,-1.8369701987210292e-16,2023-10-06,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,18.150396,61.76255,986.4926,11.736534,93.882324,149.44897,1288.9862,2025-01-24 21:00:00,2023,10,28.7,-0.7071067811865477,0.7071067811865474,2023-10-06,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.22503705,2.8890014,195.77695,348.4311,17.597979,56.008865,114.094536,1276.0062,2025-01-24 09:00:00,2023,10,29.6,0.7071067811865476,-0.7071067811865475,2023-10-07,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,11.322664,65.47885,854.7309,9.999861,81.719215,130.07535,1288.6511,2025-01-24 00:00:00,2023,10,29.6,0.0,1.0,2023-10-07,00:00:00,0.0,1.0
74.4,32,1.6597767,13.516622,74.90069,954.70105,9.384274,84.67347,135.09285,1288.3584,2025-01-24 03:00:00,2023,10,29.6,0.7071067811865476,0.7071067811865475,2023-10-07,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.44546962,5.1654987,203.08005,533.7686,18.741947,73.87176,131.19171,1278.5997,2025-01-24 06:00:00,2023,10,29.6,1.0,-1.6081226496766366e-16,2023-10-07,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.18440609,11.531771,151.73831,432.66882,14.566161,79.295906,151.74799,1284.3721,2025-01-24 12:00:00,2023,10,29.6,-3.216245299353273e-16,-1.0,2023-10-07,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,22.399536,84.17594,713.5238,12.836878,93.541084,168.69783,1289.155,2025-01-24 15:00:00,2023,10,29.6,-0.7071067811865475,-0.7071067811865477,2023-10-07,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,19.66622,61.29688,796.0334,10.428267,89.06923,153.56657,1288.3512,2025-01-24 18:00:00,2023,10,29.6,-1.0,-1.8369701987210292e-16,2023-10-07,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,15.317282,54.909668,794.9723,8.836034,84.65774,143.28534,1288.5194,2025-01-24 21:00:00,2023,10,29.6,-0.7071067811865477,0.7071067811865474,2023-10-07,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.2631612,2.8446453,180.50868,407.66013,18.30111,72.15903,152.99164,1277.8934,2025-01-24 06:00:00,2023,10,29.9,1.0,-1.6081226496766366e-16,2023-10-08,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.22e-16,12.639225,57.007572,751.8596,8.819996,83.17183,140.22063,1289.3451,2025-01-24 00:00:00,2023,10,29.9,0.0,1.0,2023-10-08,00:00:00,0.0,1.0
74.4,32,1.6496103,14.0030365,71.797005,886.4722,9.171631,92.61534,156.35687,1288.4716,2025-01-24 03:00:00,2023,10,29.9,0.7071067811865476,0.7071067811865475,2023-10-08,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.17495339,2.353853,182.77998,346.21606,16.812428,70.49396,148.41034,1276.477,2025-01-24 09:00:00,2023,10,29.9,0.7071067811865476,-0.7071067811865475,2023-10-08,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.16257608,10.621026,144.59128,421.8481,17.234297,85.753136,167.45,1284.3445,2025-01-24 12:00:00,2023,10,29.9,-3.216245299353273e-16,-1.0,2023-10-08,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,20.653088,108.24735,627.5684,19.854477,105.25264,201.77724,1288.6825,2025-01-24 15:00:00,2023,10,29.9,-0.7071067811865475,-0.7071067811865477,2023-10-08,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,21.773527,96.60891,706.4472,22.120827,110.117676,210.18466,1288.7616,2025-01-24 18:00:00,2023,10,29.9,-1.0,-1.8369701987210292e-16,2023-10-08,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,27.457996,59.485596,877.0138,19.010035,114.42915,214.6113,1290.4176,2025-01-24 21:00:00,2023,10,29.9,-0.7071067811865477,0.7071067811865474,2023-10-08,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.15655282,2.2365665,190.66882,369.74646,18.852976,79.67813,157.08469,1276.0691,2025-01-24 09:00:00,2023,10,30.1,0.7071067811865476,-0.7071067811865475,2023-10-09,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,18.132978,51.198807,779.20703,13.424351,96.39441,174.89127,1289.7167,2025-01-24 00:00:00,2023,10,30.1,0.0,1.0,2023-10-09,00:00:00,0.0,1.0
74.4,32,2.2386549,18.091827,67.087555,895.08307,12.28876,101.90922,182.84952,1288.3882,2025-01-24 03:00:00,2023,10,30.1,0.7071067811865476,0.7071067811865475,2023-10-09,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.2601757,3.2679887,190.82715,415.69498,30.897081,88.64856,177.65823,1277.3961,2025-01-24 06:00:00,2023,10,30.1,1.0,-1.6081226496766366e-16,2023-10-09,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.01676419,9.811851,132.38844,426.5582,11.874629,91.35648,162.04562,1280.2632,2025-01-24 12:00:00,2023,10,30.1,-3.216245299353273e-16,-1.0,2023-10-09,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,5.5343957,109.97914,366.93207,7.4380083,78.42427,135.85825,1279.6057,2025-01-24 15:00:00,2023,10,30.1,-0.7071067811865475,-0.7071067811865477,2023-10-09,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,9.723197,70.28055,448.82007,6.264132,84.43982,146.71017,1285.3026,2025-01-24 18:00:00,2023,10,30.1,-1.0,-1.8369701987210292e-16,2023-10-09,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,8.755987,61.74467,435.36206,5.905312,92.75065,161.74593,1286.5435,2025-01-24 21:00:00,2023,10,30.1,-0.7071067811865477,0.7071067811865474,2023-10-09,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.37090987,2.7775323,126.49049,283.14438,4.256489,46.069347,83.46405,1277.5265,2025-01-24 06:00:00,2023,10,26.5,1.0,-1.6081226496766366e-16,2023-10-10,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.1953559,7.599883,102.68837,311.09402,4.545806,43.802235,76.22049,1281.8234,2025-01-24 12:00:00,2023,10,26.5,-3.216245299353273e-16,-1.0,2023-10-10,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,9.125459,63.105183,451.93945,3.8725104,36.890076,57.64767,1285.759,2025-01-24 21:00:00,2023,10,26.5,-0.7071067811865477,0.7071067811865474,2023-10-10,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,7.2724314,64.14031,351.568,4.7924347,62.579487,105.35641,1286.3964,2025-01-24 00:00:00,2023,10,26.5,0.0,1.0,2023-10-10,00:00:00,0.0,1.0
74.4,32,1.5201795,9.758464,55.27829,429.81595,4.4505706,56.267868,92.06093,1286.4912,2025-01-24 03:00:00,2023,10,26.5,0.7071067811865476,0.7071067811865475,2023-10-10,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.18324845,1.6849644,138.24924,260.7804,4.820166,55.621567,111.78912,1275.3419,2025-01-24 09:00:00,2023,10,26.5,0.7071067811865476,-0.7071067811865475,2023-10-10,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,15.126398,58.189392,542.09924,4.9563513,44.88169,70.80665,1286.2457,2025-01-24 18:00:00,2023,10,26.5,-1.0,-1.8369701987210292e-16,2023-10-10,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,23.598288,56.43408,598.4113,6.194708,55.80181,91.85119,1288.59,2025-01-24 15:00:00,2023,10,26.5,-0.7071067811865475,-0.7071067811865477,2023-10-10,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,8.423211,62.608906,435.5583,5.123053,37.53094,58.757385,1286.3357,2025-01-24 00:00:00,2023,10,24.9,0.0,1.0,2023-10-11,00:00:00,0.0,1.0
74.4,32,1.8127608,10.4152,65.00535,529.4205,5.504155,43.05996,66.99277,1286.5424,2025-01-24 03:00:00,2023,10,24.9,0.7071067811865476,0.7071067811865475,2023-10-11,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3923047,3.3744268,152.57114,368.95035,7.905891,37.121487,58.916958,1279.6714,2025-01-24 06:00:00,2023,10,24.9,1.0,-1.6081226496766366e-16,2023-10-11,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,14.223484,71.74328,10.408682,1545.0764,11.37486,76.231766,111.29278,1290.347,2025-01-24 21:00:00,2023,10,24.9,-0.7071067811865477,0.7071067811865474,2023-10-11,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.2028763,10.027661,136.77599,374.16803,8.939799,25.906645,37.794666,1283.7709,2025-01-24 12:00:00,2023,10,24.9,-3.216245299353273e-16,-1.0,2023-10-11,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,37.013557,73.34603,785.267,11.51545,50.153027,72.78312,1290.3153,2025-01-24 15:00:00,2023,10,24.9,-0.7071067811865475,-0.7071067811865477,2023-10-11,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,4.632052,68.5154,23.183952,1269.4452,13.537318,71.19346,103.24485,1290.7405,2025-01-24 18:00:00,2023,10,24.9,-1.0,-1.8369701987210292e-16,2023-10-11,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.21831745,2.3086662,170.11572,308.36444,9.421579,32.981274,52.061394,1277.7263,2025-01-24 09:00:00,2023,10,24.9,0.7071067811865476,-0.7071067811865475,2023-10-11,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.5363148,6.8698673,227.86131,633.56195,15.381275,66.427414,98.89417,1279.3162,2025-01-24 06:00:00,2023,10,26.15,1.0,-1.6081226496766366e-16,2023-10-12,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,14.3394575,66.06617,4.34763,1613.2651,12.118798,79.68822,116.382126,1290.6617,2025-01-24 00:00:00,2023,10,26.15,0.0,1.0,2023-10-12,00:00:00,0.0,1.0
74.4,32,8.447864,49.949623,71.81405,1542.4053,12.618926,88.98467,129.9436,1288.0624,2025-01-24 03:00:00,2023,10,26.15,0.7071067811865476,0.7071067811865475,2023-10-12,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.20747209,2.7278168,204.50713,405.68405,12.060155,48.423775,73.75663,1277.2335,2025-01-24 09:00:00,2023,10,26.15,0.7071067811865476,-0.7071067811865475,2023-10-12,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,29.864555,38.115658,1163.9795,10.910824,76.897705,112.439224,1290.4503,2025-01-24 21:00:00,2023,10,26.15,-0.7071067811865477,0.7071067811865474,2023-10-12,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.17425705,12.028397,168.9115,480.4853,12.032766,48.01424,71.63974,1284.9004,2025-01-24 12:00:00,2023,10,26.15,-3.216245299353273e-16,-1.0,2023-10-12,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,36.19886,102.622604,909.5953,15.761611,74.83549,110.23407,1290.0068,2025-01-24 15:00:00,2023,10,26.15,-0.7071067811865475,-0.7071067811865477,2023-10-12,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,35.53884,57.15313,1140.1187,14.370271,84.29484,123.30172,1290.231,2025-01-24 18:00:00,2023,10,26.15,-1.0,-1.8369701987210292e-16,2023-10-12,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,11.017621,87.37184,690.0798,10.354246,58.276722,87.315575,1287.0671,2025-01-24 21:00:00,2023,10,26.85,-0.7071067811865477,0.7071067811865474,2023-10-13,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.1565006,11.91187,166.28964,478.87692,14.726944,60.417583,96.27429,1285.5674,2025-01-24 12:00:00,2023,10,26.85,-3.216245299353273e-16,-1.0,2023-10-13,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,17.322496,114.81872,681.73486,13.541566,69.55774,107.415596,1288.1754,2025-01-24 15:00:00,2023,10,26.85,-0.7071067811865475,-0.7071067811865477,2023-10-13,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.22e-16,15.722786,48.08584,830.3696,8.942515,55.075672,80.375084,1289.7427,2025-01-24 00:00:00,2023,10,26.85,0.0,1.0,2023-10-13,00:00:00,0.0,1.0
74.4,32,2.4000123,15.981048,68.22362,917.4367,9.427985,58.061268,84.57313,1288.4323,2025-01-24 03:00:00,2023,10,26.85,0.7071067811865476,0.7071067811865475,2023-10-13,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.41489193,4.8736196,214.40825,500.95013,24.612144,58.590958,89.472244,1279.0526,2025-01-24 06:00:00,2023,10,26.85,1.0,-1.6081226496766366e-16,2023-10-13,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.18940227,2.551051,210.37561,380.84854,19.2729,48.165627,77.75242,1277.2965,2025-01-24 09:00:00,2023,10,26.85,0.7071067811865476,-0.7071067811865475,2023-10-13,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,17.930243,79.02537,808.58606,11.458489,69.6146,105.528824,1288.618,2025-01-24 18:00:00,2023,10,26.85,-1.0,-1.8369701987210292e-16,2023-10-13,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.3256309,2.8320456,149.77585,345.03098,8.595903,42.864697,74.2677,1277.8108,2025-01-24 06:00:00,2023,10,27.1,1.0,-1.6081226496766366e-16,2023-10-14,06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,5.509026,82.153305,237.09601,3.0093374,32.34775,62.402756,1281.2607,2025-01-24 21:00:00,2023,10,27.1,-0.7071067811865477,0.7071067811865474,2023-10-14,21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,3.9906032,119.65356,428.5228,9.962085,42.89126,64.9686,1280.1967,2025-01-24 00:00:00,2023,10,27.1,0.0,1.0,2023-10-14,00:00:00,0.0,1.0
74.4,32,0.54724723,6.22519,108.11057,442.46664,7.931568,38.89379,58.74618,1282.6687,2025-01-24 03:00:00,2023,10,27.1,0.7071067811865476,0.7071067811865475,2023-10-14,03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.17497079,2.7007742,156.31801,327.71918,7.6936316,37.625824,69.08757,1276.8018,2025-01-24 09:00:00,2023,10,27.1,0.7071067811865476,-0.7071067811865475,2023-10-14,09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.15543869,6.460423,88.238945,269.2532,4.5400267,35.986572,72.74106,1277.787,2025-01-24 12:00:00,2023,10,27.1,-3.216245299353273e-16,-1.0,2023-10-14,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,14.902052,55.595345,455.42816,5.6552596,44.584877,76.534676,1286.266,2025-01-24 15:00:00,2023,10,27.1,-0.7071067811865475,-0.7071067811865477,2023-10-14,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,9.4350605,74.053604,400.89874,5.936438,42.7788,72.12968,1283.143,2025-01-24 18:00:00,2023,10,27.1,-1.0,-1.8369701987210292e-16,2023-10-14,18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.14297435,8.453081,122.88455,286.86337,7.409819,31.095606,58.558727,1280.5726,2025-01-24 12:00:00,2023,10,23.55,-3.216245299353273e-16,-1.0,2023-10-15,12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,16.461313,71.09799,468.987,6.0449266,40.471226,68.267265,1285.8088,2025-01-24 15:00:00,2023,10,23.55,-0.7071067811865475,-0.7071067811865477,2023-10-15,15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.22e-16,3.8103752,76.67687,195.94397,2.433553,41.159065,78.93507,1279.1986,2025-01-24 00:00:00,2023,10,23.55,0.0,1.0,2023-10-15,00:00:00,0.0,1.0
74.4,32,0.9315702,6.3961835,66.70926,272.8122,3.3821187,40.62254,85.17727,1280.1831,2025-01-24 03:00:00,2023,10,23.55,0.7071067811865476,0.7071067811865475,2023-10-15,03:00:00,0.7071067811865476,0.7071067811865475
