longitude,latitude,no,no2,o3,co,so2,pm2_5,pm10,ch4,time,time_sin,time_cos
74.4,32,4.632052,68.5154,23.183952,1269.4452,13.537318,71.19346,103.24485,1290.7405,2023-10-11 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.21831745,2.3086662,170.11572,308.36444,9.421579,32.981274,52.061394,1277.7263,2023-10-11 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.5363148,6.8698673,227.86131,633.56195,15.381275,66.427414,98.89417,1279.3162,2023-10-12 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,14.3394575,66.06617,4.34763,1613.2651,12.118798,79.68822,116.382126,1290.6617,2023-10-12 00:00:00,0.0,1.0
74.4,32,8.447864,49.949623,71.81405,1542.4053,12.618926,88.98467,129.9436,1288.0624,2023-10-12 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.20747209,2.7278168,204.50713,405.68405,12.060155,48.423775,73.75663,1277.2335,2023-10-12 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,29.864555,38.115658,1163.9795,10.910824,76.897705,112.439224,1290.4503,2023-10-12 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.17425705,12.028397,168.9115,480.4853,12.032766,48.01424,71.63974,1284.9004,2023-10-12 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,36.19886,102.622604,909.5953,15.761611,74.83549,110.23407,1290.0068,2023-10-12 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,35.53884,57.15313,1140.1187,14.370271,84.29484,123.30172,1290.231,2023-10-12 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,11.017621,87.37184,690.0798,10.354246,58.276722,87.315575,1287.0671,2023-10-13 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.1565006,11.91187,166.28964,478.87692,14.726944,60.417583,96.27429,1285.5674,2023-10-13 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,17.322496,114.81872,681.73486,13.541566,69.55774,107.415596,1288.1754,2023-10-13 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.22e-16,15.722786,48.08584,830.3696,8.942515,55.075672,80.375084,1289.7427,2023-10-13 00:00:00,0.0,1.0
74.4,32,2.4000123,15.981048,68.22362,917.4367,9.427985,58.061268,84.57313,1288.4323,2023-10-13 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.41489193,4.8736196,214.40825,500.95013,24.612144,58.590958,89.472244,1279.0526,2023-10-13 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.18940227,2.551051,210.37561,380.84854,19.2729,48.165627,77.75242,1277.2965,2023-10-13 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,17.930243,79.02537,808.58606,11.458489,69.6146,105.528824,1288.618,2023-10-13 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.3256309,2.8320456,149.77585,345.03098,8.595903,42.864697,74.2677,1277.8108,2023-10-14 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,5.509026,82.153305,237.09601,3.0093374,32.34775,62.402756,1281.2607,2023-10-14 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,3.9906032,119.65356,428.5228,9.962085,42.89126,64.9686,1280.1967,2023-10-14 00:00:00,0.0,1.0
74.4,32,0.54724723,6.22519,108.11057,442.46664,7.931568,38.89379,58.74618,1282.6687,2023-10-14 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.17497079,2.7007742,156.31801,327.71918,7.6936316,37.625824,69.08757,1276.8018,2023-10-14 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.15543869,6.460423,88.238945,269.2532,4.5400267,35.986572,72.74106,1277.787,2023-10-14 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,14.902052,55.595345,455.42816,5.6552596,44.584877,76.534676,1286.266,2023-10-14 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,9.4350605,74.053604,400.89874,5.936438,42.7788,72.12968,1283.143,2023-10-14 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.14297435,8.453081,122.88455,286.86337,7.409819,31.095606,58.558727,1280.5726,2023-10-15 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,16.461313,71.09799,468.987,6.0449266,40.471226,68.267265,1285.8088,2023-10-15 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.22e-16,3.8103752,76.67687,195.94397,2.433553,41.159065,78.93507,1279.1986,2023-10-15 00:00:00,0.0,1.0
74.4,32,0.9315702,6.3961835,66.70926,272.8122,3.3821187,40.62254,85.17727,1280.1831,2023-10-15 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.39121667,2.6544619,117.213165,250.94798,3.7282305,39.48648,91.93364,1274.752,2023-10-15 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.1938675,1.684112,133.2516,227.44743,4.409069,40.543797,93.31072,1271.1703,2023-10-15 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,16.140673,48.10273,515.7815,4.6978726,39.616413,63.682068,1287.2173,2023-10-15 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,14.407787,38.675056,490.87137,3.866731,35.029823,55.555103,1287.4138,2023-10-15 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.48426402,4.4407067,86.06018,264.38495,5.5778275,31.375887,52.45608,1276.2677,2023-10-16 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,4.6380734,72.9991,209.7628,3.1313348,26.484232,54.29441,1276.5021,2023-10-16 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,5.570763,79.468765,284.9304,6.4551134,26.322668,41.325905,1279.0708,2023-10-16 00:00:00,0.0,1.0
74.4,32,0.090836495,7.987089,70.75568,290.66245,5.176009,26.467958,41.729225,1278.6538,2023-10-16 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.14702177,4.8615403,88.8775,256.69296,6.8241916,36.557247,59.28853,1275.5186,2023-10-16 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.15234001,6.1610537,82.54539,242.47072,5.945851,29.837925,45.779922,1276.7512,2023-10-16 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,9.286281,62.929462,277.2139,3.748076,25.772778,39.741615,1280.7118,2023-10-16 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,12.547408,48.263336,334.7778,4.2100224,27.443628,47.303226,1283.023,2023-10-16 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.19189166,1.896712,131.69,245.06721,6.7720714,39.714745,85.72963,1271.152,2023-10-17 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,4.219766,76.18112,209.2778,5.068473,33.616047,76.616005,1275.735,2023-10-17 00:00:00,0.0,1.0
74.4,32,0.81799847,5.9880967,74.15706,259.23065,6.8297276,35.7665,65.70254,1276.271,2023-10-17 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.43733993,2.7523677,116.760254,261.45767,8.906085,37.885345,79.94063,1272.1506,2023-10-17 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.123041846,5.266148,93.82123,246.97633,5.1195836,30.117329,52.605366,1276.1224,2023-10-17 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,18.355974,46.65507,448.47433,5.551854,41.019173,66.317535,1286.5831,2023-10-17 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,14.834408,39.170235,428.37912,5.0949907,35.774364,55.62188,1285.4369,2023-10-17 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,9.123163,44.174286,321.41132,4.0922728,27.281837,42.97511,1284.0089,2023-10-17 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.23299265,1.8745434,132.98529,236.19809,7.1330843,24.704117,44.940704,1274.0132,2023-10-18 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,10.240469,36.534126,321.82236,3.6922424,26.062727,41.507786,1286.1093,2023-10-18 00:00:00,0.0,1.0
74.4,32,3.0253358,10.340523,39.813366,425.6673,5.025897,34.011078,53.044056,1286.2804,2023-10-18 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.69189274,4.079343,113.790276,312.63324,8.014624,30.569181,52.845467,1276.5576,2023-10-18 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.1966093,8.771785,99.50406,297.79865,6.9176517,22.128,34.24226,1282.5638,2023-10-18 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,26.204973,57.64465,569.04333,9.007889,37.593845,56.187855,1288.3304,2023-10-18 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,23.219229,49.23115,608.85254,7.6971135,36.87617,54.453854,1287.2252,2023-10-18 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,16.536224,45.209293,557.0519,5.490855,32.707905,48.028534,1287.7437,2023-10-18 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.3604562,2.8547027,146.85146,328.8239,12.445417,31.67332,47.070374,1277.0892,2023-10-19 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,37.77231,37.530148,952.88165,10.352575,52.44536,74.92087,1289.263,2023-10-19 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,16.178509,37.633392,606.0946,5.274448,36.68064,53.29,1288.7302,2023-10-19 00:00:00,0.0,1.0
74.4,32,2.787521,14.496546,59.29729,668.9606,6.624031,42.466007,61.46215,1286.5544,2023-10-19 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.19565184,1.795868,147.48755,256.69507,10.026761,26.942844,42.404415,1275.1566,2023-10-19 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.1741526,9.522898,116.81588,340.7786,8.493451,21.706614,31.00961,1283.2284,2023-10-19 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,29.89878,68.21605,672.3594,11.770794,42.223545,60.319332,1289.1963,2023-10-19 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,38.885593,47.37889,893.45483,12.628535,52.887,75.55257,1289.4137,2023-10-19 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.32197517,3.1916246,176.42593,390.06857,13.19496,30.585186,43.764576,1277.71,2023-10-20 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.7662807,48.689407,20.322203,1125.7751,10.969525,58.654873,83.804665,1290.0814,2023-10-20 00:00:00,0.0,1.0
74.4,32,3.835309,27.436924,74.71831,1033.438,10.751922,61.81613,88.3153,1287.2501,2023-10-20 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.18909763,2.218983,183.73598,333.14355,13.006146,28.365494,41.183186,1277.0227,2023-10-20 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.17108874,11.776716,129.69798,390.3891,8.178952,24.987661,35.69676,1285.7227,2023-10-20 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,24.473503,82.07574,629.6434,10.812154,38.928295,55.61185,1287.7153,2023-10-20 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,20.124727,72.50491,643.5561,8.9677105,40.616768,58.02395,1288.179,2023-10-20 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,15.4849,63.30997,630.8746,6.0466676,38.88798,55.55559,1288.5549,2023-10-20 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.20432118,2.338003,177.34341,347.0839,11.256304,32.319233,47.128445,1277.3427,2023-10-21 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,13.034926,91.20247,544.9514,12.344153,46.15163,69.7268,1286.0446,2023-10-21 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,19.806355,43.422066,630.8718,6.2244706,40.768143,58.240643,1290.4758,2023-10-21 00:00:00,0.0,1.0
74.4,32,3.9531457,21.978422,58.151676,816.96844,7.4472,50.289227,71.8453,1288.2532,2023-10-21 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.55353165,5.552764,178.12888,476.38107,11.504048,41.83158,60.074364,1279.2623,2023-10-21 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.14365327,12.818882,139.26036,407.00076,9.649083,27.341906,39.23538,1286.4852,2023-10-21 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,27.304188,76.41835,740.0933,10.295267,46.569283,66.6015,1290.0665,2023-10-21 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,34.45756,51.548214,926.5132,11.875871,56.896366,81.39424,1290.4253,2023-10-21 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.18350086,2.8971608,179.68657,363.02603,15.121404,44.00617,75.9832,1277.2924,2023-10-22 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,18.48927,58.895874,732.29144,10.644826,72.75072,112.10863,1288.4607,2023-10-22 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,24.78868,26.190935,950.5565,7.893213,57.1364,81.78613,1290.13,2023-10-22 00:00:00,0.0,1.0
74.4,32,0.14302658,8.846506,90.5431,503.69077,10.860026,47.633224,76.07624,1281.1785,2023-10-22 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.4746459,4.217187,151.22289,433.4922,15.032587,44.97825,70.82371,1279.9908,2023-10-22 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.1093067,7.951391,126.724335,413.2845,12.66796,56.260273,87.32127,1282.9259,2023-10-22 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,29.29152,72.425095,783.9669,13.364976,79.08453,121.20576,1290.4568,2023-10-22 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,30.267277,53.877163,880.09424,13.053716,83.61087,128.5061,1289.568,2023-10-22 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.22e-16,15.557511,46.376118,694.62946,6.907311,62.688286,97.23007,1290.2114,2023-10-23 00:00:00,0.0,1.0
74.4,32,0.21648088,2.177928,154.96011,306.71936,9.745722,37.13409,70.41419,1276.7887,2023-10-23 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,38.56317,26.324512,881.2887,10.636609,67.39317,108.805595,1290.6531,2023-10-23 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,3.088284,16.081112,50.346344,794.53076,6.171067,65.82088,102.18838,1289.5944,2023-10-23 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.4527811,3.9608977,156.31366,420.18375,9.269849,48.517483,82.90639,1280.4614,2023-10-23 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,25.39999,72.18577,624.95526,11.3367,56.307545,94.48101,1289.2322,2023-10-23 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,39.061817,45.27341,855.5793,13.018899,68.49406,112.711365,1289.9047,2023-10-23 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.14222579,10.085905,110.31196,376.68607,8.749688,39.36911,67.66244,1283.8059,2023-10-23 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,0.18243895,1.8526174,156.85527,280.83365,8.844947,28.656704,46.69212,1276.4713,2023-10-24 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.2220277,44.001347,6.9401608,1017.42194,7.522172,57.66575,86.928955,1290.7365,2023-10-24 00:00:00,0.0,1.0
74.4,32,5.9438367,27.329004,49.600956,1065.7778,8.031178,65.1275,96.85057,1288.706,2023-10-24 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.45346004,4.281013,169.38312,406.85004,15.5059185,41.57741,63.668133,1278.662,2023-10-24 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,1.11e-16,24.788671,37.277084,754.4495,6.6315165,47.44509,70.1335,1289.0114,2023-10-24 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.16120084,11.520207,113.12393,354.5332,5.4791694,27.797152,42.363716,1285.4498,2023-10-24 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,35.478413,58.611576,705.71674,8.897242,47.05825,69.712296,1289.2426,2023-10-24 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,43.667816,39.542286,906.96173,9.990482,53.771973,79.183525,1288.7799,2023-10-24 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.20534827,1.9445832,148.14581,246.71567,9.391533,26.633677,41.878975,1276.9246,2023-10-25 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.004456524,24.43295,18.026043,785.4513,4.908804,49.455997,74.446236,1290.1682,2023-10-25 00:00:00,0.0,1.0
74.4,32,4.1683817,17.151466,44.665443,805.5734,5.3847346,51.520412,77.600075,1288.6932,2023-10-25 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.5236764,4.3330393,146.20592,371.29333,8.762188,35.055435,54.256012,1279.7252,2023-10-25 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.19399807,12.679467,103.595985,352.1392,4.3951197,28.617083,44.28643,1285.8444,2023-10-25 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,31.029785,53.097378,678.4495,7.1401873,46.79751,69.12612,1289.4504,2023-10-25 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.01135021,40.58164,34.56992,915.073,8.09834,54.96406,79.9417,1289.5737,2023-10-25 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,30.073212,33.3888,866.96576,6.7023335,53.025265,76.87507,1289.9015,2023-10-25 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.22146836,2.3266177,163.01945,315.93976,9.9815,26.306583,38.455914,1279.0381,2023-10-26 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,3.724122,52.62814,19.768044,1118.0531,10.575123,60.367172,86.66686,1290.5714,2023-10-26 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,1.22e-16,22.484186,33.29719,784.2036,6.4117665,52.03117,75.70743,1290.087,2023-10-26 00:00:00,0.0,1.0
74.4,32,3.0805721,15.919256,55.05546,795.47064,6.5628233,52.120163,75.45536,1288.3066,2023-10-26 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.46321738,4.161131,158.23306,448.55215,10.747187,36.651707,52.7569,1281.4874,2023-10-26 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.1617579,11.869083,116.24531,376.8194,7.591005,24.146421,34.83456,1285.9471,2023-10-26 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,28.711168,68.6894,664.5289,9.477216,43.29172,62.257084,1289.8187,2023-10-26 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,43.196922,44.23692,891.30865,11.155376,54.705296,78.66211,1289.9497,2023-10-26 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.8537377,9.377826,195.9009,626.914,16.023119,56.30986,82.26633,1281.9572,2023-10-27 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.000313349,45.212135,31.756998,1211.1821,12.073002,98.47874,151.55496,1290.7596,2023-10-27 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,6.887523,46.480667,12.848136,1156.198,9.397916,62.049717,89.0614,1290.783,2023-10-27 00:00:00,0.0,1.0
74.4,32,11.606982,39.732315,46.249832,1315.3357,9.958903,71.00204,101.87198,1289.135,2023-10-27 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.2238707,2.9590657,193.5105,422.44968,13.288624,47.850975,76.22108,1280.1516,2023-10-27 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,0.13352163,13.412914,136.54568,514.87164,9.140064,63.746258,101.19652,1287.2365,2023-10-27 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,30.888002,82.0668,841.81866,11.711397,86.01593,134.17117,1290.2756,2023-10-27 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.000139266,50.652412,49.96594,1161.438,14.302936,101.52401,157.52922,1290.0753,2023-10-27 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.20952626,3.9681735,198.48795,502.77133,23.516712,76.35314,121.99185,1280.5431,2023-10-28 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,30.711113,25.157804,1157.8969,9.759382,89.82695,135.34268,1290.7908,2023-10-28 00:00:00,0.0,1.0
74.4,32,4.4859443,26.705145,55.180992,1231.3812,10.319638,98.25828,148.57925,1289.369,2023-10-28 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.5092449,6.739919,192.743,664.68677,26.035065,94.45561,150.19322,1282.0101,2023-10-28 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.1273591,15.237625,146.84384,577.80115,15.944759,83.1492,131.7329,1287.9017,2023-10-28 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,39.917526,83.730515,1017.5804,19.010487,111.29281,173.84998,1290.3912,2023-10-28 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,41.472977,60.01587,1192.1595,20.467562,126.678024,197.1232,1290.3743,2023-10-28 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,36.541035,32.99398,1251.213,15.320972,120.89297,186.71555,1290.8771,2023-10-28 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.1945029,3.00885,222.62155,505.44943,29.441816,83.15118,134.63393,1280.422,2023-10-29 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,26.539291,30.931787,1203.3374,12.41756,106.66872,161.48549,1290.6174,2023-10-29 00:00:00,0.0,1.0
74.4,32,2.8145735,20.74994,59.919285,1248.024,13.181145,111.60877,168.45299,1289.5022,2023-10-29 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.4550703,5.962315,226.14172,712.36945,35.544155,114.41889,182.61945,1281.8699,2023-10-29 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.111447915,14.92902,169.71092,596.7637,18.642488,98.52936,158.05927,1287.811,2023-10-29 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,28.924892,110.40081,925.44556,21.30692,125.98416,199.25273,1290.0928,2023-10-29 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,25.131834,79.600586,1043.2922,20.02915,134.0887,209.50679,1290.3865,2023-10-29 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,24.055449,46.04714,1139.2479,13.401464,120.402885,185.51562,1290.4481,2023-10-29 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.17967974,2.8490224,217.36989,518.23944,26.412216,88.13313,141.63057,1281.2139,2023-10-30 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,21.60841,38.031902,1123.9491,11.851129,107.731384,164.44101,1290.4578,2023-10-30 00:00:00,0.0,1.0
74.4,32,2.454535,18.765005,57.49938,1205.0294,11.819468,111.12433,168.20732,1289.5203,2023-10-30 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3772204,4.714931,207.6703,655.6982,28.584806,109.616776,175.14195,1282.5205,2023-10-30 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.094492234,13.602262,165.14511,624.3748,17.370985,96.74236,151.07143,1288.2216,2023-10-30 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,32.602367,101.91123,996.2344,20.462269,123.05501,190.38884,1290.2101,2023-10-30 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,27.647404,83.04092,1074.8798,20.610518,134.2162,206.75209,1290.241,2023-10-30 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,27.270987,46.652443,1177.9409,15.087702,127.881714,195.58826,1290.7566,2023-10-30 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.17256846,2.8473759,214.35577,585.0474,23.34578,96.52206,151.41043,1282.055,2023-10-31 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,43.277622,34.593662,1408.7368,13.531817,134.77957,202.20114,1290.5631,2023-10-31 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,6.96e-05,31.177628,19.957388,1294.8894,10.310215,111.2315,168.8304,1290.8711,2023-10-31 00:00:00,0.0,1.0
74.4,32,4.6123285,27.452057,45.69523,1429.237,10.624632,117.75035,177.14822,1289.9005,2023-10-31 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.41619757,5.4251137,208.20073,717.61505,30.649849,117.23457,184.65164,1282.7744,2023-10-31 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.10833183,14.560695,150.97566,725.85834,12.481065,100.87099,154.5815,1288.5394,2023-10-31 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,41.712605,80.75956,1174.2167,15.51511,129.12889,195.80978,1290.5431,2023-10-31 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,0.5520171,74.427574,43.478127,1597.2842,19.654106,147.03448,222.74097,1290.2406,2023-10-31 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,0.15350637,1.7486036,161.24867,366.4092,4.28648,40.872555,61.584515,1282.1896,2023-11-01 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.22e-16,14.464599,41.25942,977.82635,7.094172,86.63901,127.90363,1290.2783,2023-11-01 00:00:00,0.0,1.0
74.4,32,2.490605,15.484565,46.140606,1059.238,6.9745994,83.96426,123.40087,1294.3513,2023-11-01 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.3665491,3.6240163,163.48915,525.66974,8.359307,58.26766,87.092735,1284.7214,2023-11-01 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.10187335,13.508084,129.80234,591.6902,10.006441,55.472164,79.38518,1292.5146,2023-11-01 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,26.153725,72.60182,873.49243,11.49254,81.68836,118.24049,1295.0826,2023-11-01 15:00:00,-0.7071067811865475,-0.7071067811865477
74.4,32,1.11e-16,13.56988,67.109924,786.63,10.585916,94.67321,141.49464,1294.5701,2023-11-01 18:00:00,-1.0,-1.8369701987210297e-16
74.4,32,1.11e-16,12.122767,49.615353,789.4179,8.813194,91.51667,138.59734,1296.6317,2023-11-01 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.23361935,2.925269,165.51392,472.8825,14.320414,58.383675,90.16942,1283.494,2023-11-02 09:00:00,0.7071067811865476,-0.7071067811865475
74.4,32,1.11e-16,15.150651,42.68027,841.6168,7.46621,97.72082,150.296,1295.2012,2023-11-02 21:00:00,-0.7071067811865477,0.7071067811865474
74.4,32,0.000348166,18.237814,28.381334,847.8178,7.435026,86.86907,130.87363,1297.0511,2023-11-02 00:00:00,0.0,1.0
74.4,32,6.1213493,21.269184,25.61133,1088.6951,6.6017313,91.51834,135.6176,1296.9072,2023-11-02 03:00:00,0.7071067811865476,0.7071067811865475
74.4,32,0.59200394,5.33568,146.86702,639.21387,14.968193,73.2349,109.256996,1288.6366,2023-11-02 06:00:00,1.0,-1.6081226496766366e-16
74.4,32,0.103057116,12.83449,111.509865,569.0145,10.091811,92.26815,140.07858,1292.1444,2023-11-02 12:00:00,-3.216245299353273e-16,-1.0
74.4,32,1.11e-16,38.00218,52.482117,973.9274,11.921898,113.12552,173.18108,1295.1893,2023-11-02 15:00:00,-0.7071067811865475,-0.7071067811865477
